doc,div1,div2,unit,para,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,n
Afghanistan_2004,5,0,18,1,1,3,1,2,3,1,2,6,5,9
Afghanistan_2004,5,0,19,0,0,1,0,0,1,0,1,4,4,4
Afghanistan_2004,5,0,20,0,1,0,0,1,1,1,0,4,3,5
Afghanistan_2004,5,0,21,0,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,5,0,22,0,7,0,0,6,0,1,0,4,-4,12
Afghanistan_2004,5,0,22,1,1,1,2,0,0,2,0,3,-1,8
Afghanistan_2004,5,0,23,0,1,0,0,0,0,0,0,2,1,3
Afghanistan_2004,5,0,24,0,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,5,0,24,1,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,5,0,24,2,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,5,0,24,3,0,0,0,0,0,0,0,2,2,2
Afghanistan_2004,5,0,25,0,1,0,0,1,0,0,1,7,5,8
Afghanistan_2004,5,0,26,0,0,1,0,0,3,0,1,4,4,4
Afghanistan_2004,5,0,27,0,0,0,0,0,0,0,0,3,3,3
Afghanistan_2004,5,0,28,0,2,1,2,3,0,6,3,2,-4,8
Afghanistan_2004,5,0,29,0,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,6,0,1,0,0,1,0,1,1,0,1,0,0,1
Afghanistan_2004,6,0,1,1,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,6,0,1,3,2,1,0,2,0,0,0,3,3,4
Afghanistan_2004,6,0,2,1,0,1,0,0,1,0,1,2,2,2
Afghanistan_2004,6,0,2,3,0,0,1,1,0,0,0,1,0,2
Afghanistan_2004,6,0,3,0,0,0,0,0,0,0,0,1,1,1
Afghanistan_2004,6,0,4,0,0,1,0,0,3,0,1,3,3,3
Afghanistan_2004,6,0,5,0,2,0,0,0,0,0,1,1,-2,3
Afghanistan_2004,7,0,0,0,0,1,0,0,0,0,0,1,0,1
Afghanistan_2004,7,0,1,0,2,10,0,3,4,0,2,6,4,11
Afghanistan_2004,7,0,2,0,1,1,0,1,0,0,0,1,1,2
Afghanistan_2004,7,0,2,2,2,2,0,2,0,0,0,2,2,4
Afghanistan_2004,7,0,3,0,1,1,0,1,0,0,0,0,0,1
Afghanistan_2004,7,0,3,1,1,1,0,1,0,0,0,1,1,2
Afghanistan_2004,7,0,3,3,0,1,0,0,0,0,0,3,3,3
Afghanistan_2004,7,0,3,4,0,2,0,0,2,0,2,2,2,2
Afghanistan_2004,7,0,3,5,2,1,1,2,1,1,0,1,0,3
Afghanistan_2004,7,0,4,0,1,1,0,1,0,0,0,2,2,3
Afghanistan_2004,7,0,4,1,0,3,0,2,2,0,0,7,7,7
Afghanistan_2004,7,0,5,0,1,3,0,1,1,0,0,3,3,5
Afghanistan_2004,7,0,6,0,1,1,0,2,0,0,0,1,0,3
Afghanistan_2004,7,0,7,0,0,3,0,1,3,1,1,4,4,7
Afghanistan_2004,7,0,8,0,0,1,0,0,1,0,0,2,2,2
Afghanistan_2004,7,0,9,0,2,3,1,3,1,2,1,2,-1,4
Afghanistan_2004,7,0,10,0,2,5,0,3,0,0,0,4,1,7
Afghanistan_2004,7,0,11,0,1,1,0,1,0,0,0,0,0,1
Afghanistan_2004,7,0,12,0,9,3,0,6,2,0,0,2,-2,13
Afghanistan_2004,7,0,13,0,1,1,0,1,0,0,0,0,0,1
Afghanistan_2004,7,0,14,0,2,1,1,2,0,0,0,0,-1,2
Afghanistan_2004,7,0,15,0,0,0,0,2,0,1,0,2,0,3
Afghanistan_2004,7,0,16,0,0,0,0,1,0,0,0,1,0,1
Afghanistan_2004,7,0,17,0,1,1,0,1,0,0,0,1,1,2
Afghanistan_2004,7,0,17,1,3,6,1,4,1,1,0,6,3,9
Afghanistan_2004,7,0,18,0,9,5,3,9,1,3,2,2,-5,13
Afghanistan_2004,7,0,19,0,3,3,0,6,3,1,1,4,3,10
Afghanistan_2004,7,0,20,0,3,3,1,4,1,3,1,1,-2,5
Afghanistan_2004,8,0,1,0,0,0,0,1,0,0,0,0,-1,1
Afghanistan_2004,8,0,2,0,0,1,0,1,1,0,0,1,0,2
Afghanistan_2004,8,0,3,0,0,2,0,0,0,0,0,5,5,5
Afghanistan_2004,8,0,4,0,0,2,0,0,1,0,0,6,6,6
Afghanistan_2004,8,0,5,0,0,0,0,0,1,0,0,2,3,3
Afghanistan_2004,8,0,6,0,0,0,0,0,1,0,0,1,2,2
Afghanistan_2004,9,0,0,0,0,0,0,1,0,1,1,0,-1,1
Afghanistan_2004,9,0,1,0,2,1,1,6,1,3,3,4,-2,11
Afghanistan_2004,9,0,2,0,1,1,0,3,0,1,1,4,2,7
Afghanistan_2004,9,0,3,0,1,1,0,2,0,1,1,3,2,5
Afghanistan_2004,9,0,4,0,0,0,0,1,0,1,1,0,-1,1
Afghanistan_2004,9,0,5,0,0,0,0,3,0,4,3,3,-1,7
Afghanistan_2004,9,0,6,0,0,1,0,1,0,2,1,0,-2,3
Afghanistan_2004,10,0,1,0,0,2,0,0,3,0,0,7,7,7
Afghanistan_2004,10,0,2,0,2,2,0,3,2,0,0,4,4,8
Afghanistan_2004,11,0,1,0,2,1,0,2,0,0,0,4,4,5
Afghanistan_2004,11,0,2,0,2,1,0,2,0,0,0,5,5,6
Afghanistan_2004,11,0,3,0,1,0,0,2,0,0,0,1,1,2
Afghanistan_2004,11,0,4,0,2,2,0,2,3,0,0,4,5,7
Afghanistan_2004,11,0,5,0,2,1,0,2,0,0,0,3,3,4
Afghanistan_2004,11,0,6,0,0,1,0,0,2,0,0,2,4,4
Afghanistan_2004,11,0,7,0,0,0,0,0,1,0,0,1,2,2
Afghanistan_2004,12,0,1,0,0,1,0,1,1,1,1,3,2,4
Afghanistan_2004,12,0,2,0,0,1,0,0,1,0,0,2,2,2
Afghanistan_2004,12,0,2,1,0,0,0,1,0,0,0,0,-1,1
Afghanistan_2004,12,0,2,2,0,0,0,0,0,0,0,2,2,2
Afghanistan_2004,12,0,2,3,0,1,0,0,1,0,1,3,3,3
Afghanistan_2004,12,0,2,5,0,2,0,0,1,0,0,1,2,2
Afghanistan_2004,12,0,2,6,0,1,0,0,0,0,0,0,1,1
Afghanistan_2004,12,0,3,0,1,1,0,2,1,0,0,2,2,5
Afghanistan_2004,12,0,4,0,2,8,0,5,3,0,0,10,7,16
Afghanistan_2004,12,0,5,0,0,0,0,1,0,0,0,1,0,2
Albania_2008,0,0,1,0,0,3,0,1,3,0,0,3,3,3
Albania_2008,0,0,1,1,0,0,0,1,0,0,0,4,3,4
Albania_2008,0,0,1,3,0,1,0,0,2,0,0,3,3,3
Albania_2008,0,0,1,4,0,1,0,0,1,0,1,2,2,2
Albania_2008,0,0,1,5,0,2,0,1,4,0,1,5,5,6
Albania_2008,1,0,1,2,0,0,0,0,0,0,0,1,1,1
Albania_2008,1,0,2,2,0,1,0,0,2,0,0,3,3,3
Albania_2008,1,0,3,0,0,2,0,0,2,0,2,8,8,8
Albania_2008,1,0,4,1,0,1,0,1,1,0,1,0,0,1
Albania_2008,1,0,6,0,0,1,0,1,1,0,1,2,1,2
Albania_2008,1,0,7,0,0,1,0,1,0,0,0,1,0,2
Albania_2008,1,0,8,2,0,2,0,0,1,0,1,1,2,2
Albania_2008,1,0,9,0,0,1,0,0,2,0,1,2,2,2
Albania_2008,1,0,9,1,4,1,2,4,0,2,0,0,-4,5
Albania_2008,1,0,9,2,0,1,0,0,0,0,0,0,1,1
Albania_2008,1,0,10,1,0,2,0,0,1,0,0,3,3,4
Albania_2008,1,0,10,2,0,0,0,0,1,0,0,1,1,1
Albania_2008,1,0,10,3,0,3,0,0,3,0,2,3,3,3
Albania_2008,1,0,10,4,0,1,0,0,0,0,0,2,2,2
Albania_2008,1,0,10,5,0,1,0,0,1,0,1,1,1,1
Albania_2008,1,0,11,0,0,1,0,0,1,0,0,1,2,2
Albania_2008,1,0,11,1,0,1,0,0,0,0,0,0,1,1
Albania_2008,1,0,11,2,0,1,0,0,2,0,0,2,4,4
Albania_2008,1,0,12,0,1,1,0,1,1,0,1,4,4,5
Albania_2008,1,0,12,1,1,0,0,1,0,0,0,0,0,1
Albania_2008,1,0,12,2,2,0,0,2,1,0,0,2,0,4
Albania_2008,1,0,13,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,1,0,14,1,0,0,0,0,0,1,0,1,0,2
Albania_2008,1,0,14,2,0,1,0,1,0,1,0,3,3,5
Albania_2008,1,0,14,3,0,0,0,0,0,0,0,1,1,1
Albania_2008,1,0,14,4,0,1,0,0,1,0,0,0,1,1
Albania_2008,1,0,14,6,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,0,0,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,1,0,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,1,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,1,1,1,0,3,0,0,2,0,0,3,4,4
Albania_2008,2,1,2,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,1,2,1,0,0,0,0,0,0,0,2,2,2
Albania_2008,2,1,3,0,0,1,0,0,1,0,0,0,2,2
Albania_2008,2,1,3,1,0,1,0,1,1,1,0,0,0,2
Albania_2008,2,1,4,2,0,1,0,0,0,0,0,1,1,1
Albania_2008,2,1,5,1,1,0,1,1,0,1,1,0,-1,1
Albania_2008,2,1,6,0,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,1,6,1,1,2,0,0,2,1,0,2,1,4
Albania_2008,2,2,2,0,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,2,2,1,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,2,2,2,1,0,1,1,0,0,0,0,-1,1
Albania_2008,2,2,2,3,0,0,0,1,0,0,0,2,1,2
Albania_2008,2,2,3,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,2,4,0,0,0,0,0,1,0,0,2,2,2
Albania_2008,2,2,4,1,0,1,0,1,0,0,0,1,1,3
Albania_2008,2,2,4,2,1,2,1,1,1,0,0,1,1,3
Albania_2008,2,2,5,0,4,1,5,5,0,5,0,0,-6,6
Albania_2008,2,2,6,0,2,2,1,5,1,3,3,3,-3,7
Albania_2008,2,2,7,0,0,1,0,0,1,0,1,1,1,1
Albania_2008,2,2,7,1,1,1,0,0,1,1,1,1,0,2
Albania_2008,2,2,7,2,3,2,2,3,0,2,0,1,-1,4
Albania_2008,2,2,7,3,1,1,1,2,0,1,0,1,0,3
Albania_2008,2,2,7,4,4,1,4,6,0,2,0,1,-4,7
Albania_2008,2,2,7,5,0,1,0,0,1,0,0,1,1,2
Albania_2008,2,2,7,6,2,0,2,3,0,2,0,0,-4,4
Albania_2008,2,2,7,7,2,0,1,2,0,2,0,0,-2,2
Albania_2008,2,2,7,8,0,1,0,0,2,0,1,1,2,2
Albania_2008,2,2,8,0,2,4,2,1,2,0,2,3,1,7
Albania_2008,2,2,8,1,0,1,0,0,1,1,1,1,0,2
Albania_2008,2,2,8,2,0,0,0,0,0,1,0,0,-1,1
Albania_2008,2,2,8,3,0,1,0,0,1,0,1,1,1,1
Albania_2008,2,2,8,4,0,2,0,0,2,0,1,3,3,3
Albania_2008,2,2,9,0,4,0,2,4,1,2,0,1,-4,6
Albania_2008,2,2,9,1,3,0,3,3,0,1,0,0,-3,3
Albania_2008,2,2,9,2,1,1,1,1,1,0,1,1,0,2
Albania_2008,2,2,10,0,0,1,1,0,0,1,0,2,1,3
Albania_2008,2,2,11,0,1,0,1,1,0,0,0,0,-1,1
Albania_2008,2,2,11,1,0,1,0,0,0,0,0,0,0,1
Albania_2008,2,2,11,2,1,2,0,1,0,0,0,0,2,2
Albania_2008,2,2,11,4,1,1,0,1,1,0,0,5,6,6
Albania_2008,2,2,11,5,0,1,0,0,1,0,1,2,2,2
Albania_2008,2,2,12,0,0,0,1,0,0,1,0,1,-1,2
Albania_2008,2,2,12,1,2,0,1,1,0,2,0,0,-2,2
Albania_2008,2,2,13,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,2,14,0,3,1,2,4,0,2,0,0,-3,4
Albania_2008,2,2,15,0,0,1,0,0,0,0,0,0,1,1
Albania_2008,2,2,15,1,0,1,0,0,0,0,0,0,1,1
Albania_2008,2,2,15,3,1,0,0,1,0,1,1,0,-1,1
Albania_2008,2,2,16,0,0,1,0,0,1,0,1,2,2,3
Albania_2008,2,2,17,2,1,1,1,3,0,2,0,0,-3,5
Albania_2008,2,2,18,0,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,2,18,1,0,0,0,0,1,0,0,1,1,1
Albania_2008,2,2,19,1,0,1,0,0,0,0,0,1,1,1
Albania_2008,2,2,19,2,3,0,3,3,0,2,0,0,-3,3
Albania_2008,2,2,20,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,2,2,21,1,0,2,0,0,2,0,2,1,2,2
Albania_2008,2,2,21,2,0,1,0,0,0,0,0,1,2,2
Albania_2008,2,2,21,4,2,1,0,2,0,1,0,0,-2,3
Albania_2008,2,2,22,0,0,1,0,0,1,0,1,1,1,1
Albania_2008,2,2,22,1,1,2,0,2,0,1,0,3,3,6
Albania_2008,2,2,23,0,1,2,0,1,0,0,0,1,1,2
Albania_2008,2,2,24,0,1,0,2,2,0,2,0,1,-1,3
Albania_2008,2,3,1,0,1,1,0,0,1,1,1,1,0,1
Albania_2008,2,3,1,1,3,2,0,1,1,2,1,1,-1,3
Albania_2008,2,3,1,2,3,2,1,2,1,3,1,1,-2,3
Albania_2008,2,3,1,3,1,1,0,0,1,1,1,1,0,1
Albania_2008,2,3,2,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,2,3,2,1,1,1,0,2,0,0,0,0,1,2
Albania_2008,2,3,2,2,1,0,1,1,0,0,0,0,-1,1
Albania_2008,2,3,3,0,0,1,0,0,2,0,1,2,2,2
Albania_2008,2,3,3,1,0,2,0,0,1,0,1,1,2,2
Albania_2008,2,3,4,0,0,1,0,0,0,0,0,0,1,1
Albania_2008,2,4,1,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,2,4,1,1,0,1,0,0,1,0,1,1,1,1
Albania_2008,2,4,2,0,1,2,0,1,2,0,1,2,3,3
Albania_2008,2,4,3,0,1,1,0,0,1,0,1,1,0,2
Albania_2008,2,4,3,1,0,0,0,0,1,0,0,0,1,1
Albania_2008,2,4,4,0,0,0,0,0,0,1,0,0,-1,1
Albania_2008,2,4,5,0,0,1,0,1,1,0,1,1,1,1
Albania_2008,2,4,5,1,0,2,0,0,3,0,0,2,3,3
Albania_2008,2,4,5,2,1,1,1,1,1,1,1,2,0,2
Albania_2008,2,4,6,0,0,1,0,0,2,0,1,0,2,2
Albania_2008,2,4,6,1,0,1,0,0,1,0,0,1,1,1
Albania_2008,2,4,6,2,4,5,3,3,4,3,2,2,0,8
Albania_2008,2,4,7,0,0,1,0,0,1,0,0,1,1,1
Albania_2008,2,4,7,1,0,0,0,1,0,0,0,0,1,1
Albania_2008,2,4,9,2,0,1,0,0,0,0,0,1,2,2
Albania_2008,2,4,9,3,0,0,0,0,0,0,0,2,2,2
Albania_2008,2,4,9,4,0,1,0,0,0,0,0,1,2,2
Albania_2008,2,4,9,6,0,0,0,0,1,0,0,2,2,2
Albania_2008,2,4,10,0,0,0,0,0,1,0,0,2,2,2
Albania_2008,2,5,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,5,1,2,0,1,0,0,1,0,0,1,1,1
Albania_2008,2,5,1,3,0,1,0,1,1,0,1,0,0,1
Albania_2008,2,5,1,4,0,1,0,1,1,1,1,0,0,2
Albania_2008,2,5,1,5,0,1,0,0,1,0,1,1,1,1
Albania_2008,2,5,1,6,0,0,0,0,1,0,0,2,2,2
Albania_2008,2,5,1,8,0,1,0,0,1,0,0,0,1,1
Albania_2008,2,5,1,9,0,1,0,1,1,1,0,1,1,3
Albania_2008,2,5,1,11,1,2,0,1,1,0,0,1,1,2
Albania_2008,2,6,1,0,1,1,2,2,0,2,0,0,-1,3
Albania_2008,2,6,2,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,6,2,2,1,1,0,1,0,0,0,0,0,1
Albania_2008,2,6,2,3,0,0,0,0,0,0,0,2,2,2
Albania_2008,2,6,3,1,0,0,0,1,0,1,0,1,0,2
Albania_2008,2,6,4,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,2,6,4,1,0,0,0,0,0,0,0,3,3,3
Albania_2008,2,6,4,2,0,1,0,0,0,0,0,0,1,1
Albania_2008,2,6,4,3,0,1,0,0,0,0,0,1,2,2
Albania_2008,3,0,0,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,1,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,1,1,1,0,1,0,0,1,0,1,1,1,1
Albania_2008,3,1,1,2,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,1,2,0,0,0,1,2,0,1,0,5,3,6
Albania_2008,3,1,2,1,0,0,0,0,0,1,0,3,2,4
Albania_2008,3,1,2,2,1,0,0,1,0,2,1,1,-1,3
Albania_2008,3,1,2,3,0,0,0,0,1,1,0,3,2,4
Albania_2008,3,1,3,0,0,0,0,2,0,1,0,2,0,4
Albania_2008,3,1,4,0,0,0,0,0,0,2,0,6,4,8
Albania_2008,3,1,4,1,0,0,0,0,0,0,0,3,3,3
Albania_2008,3,2,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,2,1,1,0,1,0,0,1,0,1,1,1,1
Albania_2008,3,2,2,3,0,0,0,1,0,0,0,1,1,1
Albania_2008,3,2,2,4,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,2,2,7,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,2,2,8,1,0,0,1,0,1,1,0,-1,1
Albania_2008,3,2,3,1,0,2,0,0,0,0,0,1,2,2
Albania_2008,3,2,3,2,0,0,0,1,0,0,0,0,-1,1
Albania_2008,3,2,3,3,2,1,0,3,0,2,1,3,1,6
Albania_2008,3,2,4,1,0,0,0,1,0,1,0,0,-1,1
Albania_2008,3,2,4,2,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,2,4,5,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,2,4,6,0,0,0,0,0,1,0,1,0,2
Albania_2008,3,2,4,7,2,1,0,1,0,0,0,0,-1,2
Albania_2008,3,2,5,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,3,2,6,0,1,0,1,3,0,1,0,1,-1,4
Albania_2008,3,2,6,1,0,0,0,0,0,0,0,3,3,3
Albania_2008,3,2,6,2,1,2,0,0,0,0,0,3,2,6
Albania_2008,3,2,6,3,0,1,0,0,0,0,0,2,2,2
Albania_2008,3,3,0,0,0,1,0,1,1,0,1,2,1,2
Albania_2008,3,3,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,3,1,1,0,0,0,0,0,0,0,2,2,2
Albania_2008,3,3,1,2,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,3,2,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,3,2,1,0,0,0,0,1,0,0,2,2,2
Albania_2008,3,3,3,0,0,1,0,0,1,0,0,3,3,3
Albania_2008,3,3,3,1,0,1,0,1,1,0,1,2,2,3
Albania_2008,3,3,3,2,0,0,0,1,0,0,0,2,1,2
Albania_2008,3,3,4,0,0,0,0,0,1,0,0,1,2,2
Albania_2008,3,3,4,1,0,0,0,0,0,0,0,2,2,2
Albania_2008,3,3,5,0,0,0,0,0,2,0,0,4,4,4
Albania_2008,3,3,6,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,3,6,1,0,0,0,0,1,0,0,3,3,3
Albania_2008,3,3,7,0,0,1,0,0,0,0,0,1,1,1
Albania_2008,3,3,7,1,0,1,0,0,0,0,0,2,2,2
Albania_2008,3,4,1,0,0,1,0,0,0,0,0,1,1,1
Albania_2008,3,4,1,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,4,1,2,0,1,0,1,1,0,1,2,1,2
Albania_2008,3,4,1,4,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,4,1,7,0,0,0,1,0,1,1,0,-1,1
Albania_2008,3,4,1,8,0,1,0,0,0,0,0,0,1,1
Albania_2008,3,4,1,9,0,0,0,0,1,0,0,0,1,1
Albania_2008,3,4,2,0,0,0,0,1,0,1,0,0,-1,1
Albania_2008,3,4,2,1,0,3,0,1,2,1,1,2,1,4
Albania_2008,3,4,2,2,0,1,0,1,0,0,0,1,2,2
Albania_2008,3,4,3,1,0,1,0,2,1,0,0,3,5,5
Albania_2008,3,4,3,2,0,0,0,1,0,0,0,0,1,1
Albania_2008,3,4,4,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,4,4,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,4,4,2,1,0,0,1,0,0,0,0,-1,1
Albania_2008,3,4,4,3,1,1,0,2,1,1,1,3,1,6
Albania_2008,3,4,5,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,3,4,5,1,1,1,0,0,2,1,1,4,3,4
Albania_2008,4,0,0,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,1,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,4,0,1,1,0,1,0,1,1,0,0,2,2,2
Albania_2008,4,0,2,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,4,0,2,1,1,1,0,0,1,1,1,5,4,5
Albania_2008,4,0,2,2,0,2,0,1,1,1,0,1,1,5
Albania_2008,4,0,2,3,0,0,0,0,0,0,0,4,4,4
Albania_2008,4,0,2,4,0,1,0,1,2,0,1,1,1,2
Albania_2008,4,0,2,5,0,1,0,1,1,0,1,0,0,1
Albania_2008,4,0,2,6,1,1,0,1,2,2,1,2,1,5
Albania_2008,4,0,2,7,0,0,0,0,1,0,0,3,3,3
Albania_2008,4,0,3,0,0,0,0,1,0,1,0,1,0,2
Albania_2008,4,0,3,1,0,0,0,3,0,1,0,3,0,6
Albania_2008,4,0,3,2,0,0,0,2,0,2,0,4,4,8
Albania_2008,4,0,3,3,0,4,0,2,4,0,1,14,12,15
Albania_2008,4,0,3,4,0,0,0,0,0,1,1,1,0,2
Albania_2008,4,0,4,0,0,1,0,0,0,0,0,1,2,2
Albania_2008,4,0,5,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,4,0,5,1,2,0,1,1,0,1,1,3,1,5
Albania_2008,4,0,5,2,2,1,2,2,0,2,1,3,1,6
Albania_2008,4,0,6,0,0,0,0,0,0,1,0,2,1,3
Albania_2008,4,0,6,1,1,1,1,3,0,1,0,8,6,10
Albania_2008,4,0,7,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,7,1,0,1,0,0,0,0,0,1,2,2
Albania_2008,4,0,7,4,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,7,5,0,1,0,1,1,0,1,0,0,1
Albania_2008,4,0,7,7,0,0,0,0,0,0,0,3,3,3
Albania_2008,4,0,7,9,0,0,0,1,1,0,0,2,2,2
Albania_2008,4,0,7,10,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,7,11,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,8,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,4,0,9,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,5,0,0,0,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,1,0,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,1,1,0,1,0,1,0,0,0,1,0,2
Albania_2008,5,0,2,0,0,0,0,0,1,0,0,3,3,3
Albania_2008,5,0,2,1,0,0,0,0,0,0,0,2,2,2
Albania_2008,5,0,2,2,0,0,0,1,0,1,0,3,2,4
Albania_2008,5,0,2,3,0,0,0,0,0,0,0,4,4,4
Albania_2008,5,0,3,0,0,1,0,0,0,0,0,2,2,2
Albania_2008,5,0,4,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,5,0,4,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,5,0,5,0,0,0,0,0,0,0,0,2,2,2
Albania_2008,5,0,6,0,0,1,0,0,0,0,0,3,3,3
Albania_2008,5,0,6,1,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,6,2,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,6,3,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,6,4,0,2,0,0,0,0,0,2,1,2
Albania_2008,5,0,7,0,3,2,1,4,0,2,2,3,-1,8
Albania_2008,5,0,8,1,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,8,2,0,0,0,0,0,0,0,3,3,3
Albania_2008,5,0,8,3,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,8,4,0,1,0,0,0,0,0,1,1,1
Albania_2008,5,0,8,8,0,1,0,0,0,0,0,4,3,4
Albania_2008,5,0,9,1,0,0,0,0,0,0,0,1,1,1
Albania_2008,5,0,9,2,0,2,0,0,1,0,0,2,2,2
Albania_2008,5,0,10,0,0,2,0,2,3,0,1,8,8,8
Albania_2008,5,0,10,1,0,0,0,2,2,0,0,4,4,4
Albania_2008,5,0,11,0,0,1,0,1,2,0,1,3,3,3
Albania_2008,5,0,11,1,1,1,0,1,2,1,1,4,3,4
Albania_2008,5,0,11,2,1,0,1,1,0,1,1,2,1,3
Albania_2008,5,0,12,0,0,2,0,0,1,0,0,2,2,2
Albania_2008,5,0,13,0,0,1,0,0,0,0,0,0,1,1
Albania_2008,5,0,13,1,0,2,0,0,0,0,0,0,0,2
Albania_2008,5,0,13,2,0,1,0,0,0,0,0,1,2,2
Albania_2008,6,0,0,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,1,0,0,0,0,2,0,0,0,0,-2,2
Albania_2008,6,0,1,1,0,0,0,2,1,0,0,0,-1,3
Albania_2008,6,0,1,2,0,0,0,2,0,0,0,0,-2,2
Albania_2008,6,0,2,0,0,1,0,1,0,0,0,2,1,3
Albania_2008,6,0,2,1,0,1,0,0,1,0,0,0,0,1
Albania_2008,6,0,2,3,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,3,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,3,2,0,4,0,1,1,1,0,4,3,6
Albania_2008,6,0,3,3,1,1,0,1,0,0,0,2,1,3
Albania_2008,6,0,4,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,4,1,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,5,0,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,5,1,0,0,0,2,0,0,0,1,-1,3
Albania_2008,6,0,6,2,0,1,0,0,1,1,0,1,0,1
Albania_2008,6,0,6,3,0,1,0,0,1,1,0,1,0,1
Albania_2008,6,0,6,4,0,0,0,0,0,0,0,2,2,2
Albania_2008,6,0,6,5,0,1,0,1,1,0,1,3,2,3
Albania_2008,6,0,6,6,0,0,0,1,1,0,0,1,1,3
Albania_2008,6,0,6,8,0,0,0,1,0,0,0,0,-1,1
Albania_2008,6,0,6,9,1,1,0,2,0,0,0,0,-1,2
Albania_2008,6,0,7,0,0,1,0,0,0,0,0,1,1,1
Albania_2008,6,0,8,0,0,2,0,1,1,0,0,1,0,3
Albania_2008,6,0,8,1,2,3,0,2,1,2,0,2,0,6
Albania_2008,6,0,8,2,2,2,0,1,0,1,0,3,2,5
Albania_2008,7,1,1,0,0,0,0,0,0,0,0,1,1,1
Albania_2008,7,1,1,4,0,1,0,0,0,0,0,1,1,1
Albania_2008,7,1,1,5,0,0,0,1,0,0,0,1,0,2
Albania_2008,7,1,1,6,0,0,0,0,0,0,0,1,1,1
Albania_2008,7,1,2,0,0,1,0,0,0,0,0,2,2,2
Albania_2008,7,1,3,1,0,1,0,0,1,0,0,1,1,2
